일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,선불금액,배출량,데이터기준일자
2018-09-26,서귀포시,남원읍,279716.611,15548.022,193997.509,489262.142,1686450,50483,2020-12-15
2018-09-27,서귀포시,남원읍,263669.154,22591.687,156833.669,443094.51,1594950,47741,2020-12-15
2018-09-28,서귀포시,남원읍,258796.854,22167.686,157782.064,438746.604,1625350,48653,2020-12-15
2018-09-29,서귀포시,남원읍,270382.708,15460.003,134279.3,420122.011,1508550,45165,2020-12-15
2018-09-30,서귀포시,남원읍,282502.562,15062.204,159863.956,457428.722,1647500,49321,2020-12-15
2018-10-01,서귀포시,남원읍,277216.261,25594.029,130172.491,432982.781,1554250,46519,2020-12-15
2018-10-02,서귀포시,남원읍,271621.242,25573.013,155879.732,453073.987,1492150,44670,2020-12-15
2018-10-03,서귀포시,남원읍,286713.556,18769.653,190539.865,496023.074,1519400,45481,2020-12-15
2018-10-04,서귀포시,남원읍,274509.872,25311.757,153236.831,453058.46,1500300,44909,2020-12-15
2018-10-05,서귀포시,남원읍,286037.07,22365.082,104714.067,413116.219,610300,18267,2020-12-15
2018-10-06,서귀포시,남원읍,294987.902,16830.732,108332.782,420151.417,1840150,55045,2020-12-15
2018-10-07,서귀포시,남원읍,290678.331,16680.748,155802.8,463161.879,1493950,44713,2020-12-15
2018-10-08,서귀포시,남원읍,275516.431,23804.468,193767.481,493088.38,1559850,46704,2020-12-15
2018-10-09,서귀포시,남원읍,283735.142,18554.695,189857.412,492147.249,1390000,41608,2020-12-15
2018-10-10,서귀포시,남원읍,269830.795,24333.624,167125.569,461289.988,1455300,43563,2020-12-15
2018-10-11,서귀포시,남원읍,267662.538,24178.557,183248.055,475089.15,1408850,42187,2020-12-15
2018-10-12,서귀포시,남원읍,266397.81,23987.493,181852.986,472238.289,1607150,48110,2020-12-15
2018-10-13,서귀포시,남원읍,271060.918,18639.582,192210.841,481911.341,1576150,47193,2020-12-15
2018-10-14,서귀포시,남원읍,280491.876,16723.799,200749.414,497965.089,1414050,42331,2020-12-15
2018-10-15,서귀포시,남원읍,270847.067,25123.195,183640.215,479610.476,1474600,44137,2020-12-15
2018-10-16,서귀포시,남원읍,270413.002,24387.448,195169.95,489970.399,1294050,38729,2020-12-15
2018-10-17,서귀포시,남원읍,265057.917,24671.317,216460.605,506189.838,1541650,46155,2020-12-15
2018-10-18,서귀포시,남원읍,262935.389,23465.225,227210.927,513611.542,1345150,40264,2020-12-15
2018-10-19,서귀포시,남원읍,262912.831,23049.979,205017.537,490980.348,1572000,47053,2020-12-15
2018-10-20,서귀포시,남원읍,273266.832,16691.315,206786.028,496744.175,1472850,44091,2020-12-15
2018-10-21,서귀포시,남원읍,282954.425,15678.855,207748.751,506382.03,1641250,49148,2020-12-15
2018-10-22,서귀포시,남원읍,267241.787,24055.06,176029.017,467325.865,1184100,35431,2020-12-15
2018-10-23,서귀포시,남원읍,263718.371,22789.839,188588.757,475096.966,1528300,45748,2020-12-15
2018-10-24,서귀포시,남원읍,259767.834,22255.211,201298.937,483321.982,1476700,44213,2020-12-15
2018-10-25,서귀포시,남원읍,263334.123,22654.97,212361.364,498350.458,1370850,41035,2020-12-15
2018-10-26,서귀포시,남원읍,262247.581,21655.233,186820.559,470723.373,1269150,37988,2020-12-15
2018-10-27,서귀포시,남원읍,265931.178,16673.334,211312.449,493916.961,1386650,41509,2020-12-15
2018-10-28,서귀포시,남원읍,276927.08,16052.627,205146.228,498125.935,1496850,44816,2020-12-15
2018-10-29,서귀포시,남원읍,262629.048,23900.906,178847.338,465377.292,1383850,41431,2020-12-15
2018-10-30,서귀포시,남원읍,258683.557,23530.081,197846.301,480059.939,1295050,38760,2020-12-15
2018-10-31,서귀포시,남원읍,259082.544,22890.556,204844.898,486817.998,1279400,38294,2020-12-15
2018-11-01,서귀포시,남원읍,276312.598,28198.108,189920.32,494431.027,1386100,41493,2020-12-15
2018-11-02,서귀포시,남원읍,274111.949,26956.722,168065.1,469133.772,1539100,46086,2020-12-15
2018-11-03,서귀포시,남원읍,282566.489,20329.774,187913.891,490810.155,1775050,53164,2020-12-15
2018-11-04,서귀포시,남원읍,289087.701,18694.958,189383.37,497166.03,1320100,39514,2020-12-15
2018-11-05,서귀포시,남원읍,281447.521,28018.524,172009.938,481475.982,1710850,51228,2020-12-15
2018-11-06,서귀포시,남원읍,279218.54,28124.68,169219.154,476562.374,1411650,42261,2020-12-15
2018-11-07,서귀포시,남원읍,280358.714,27791.215,201564.725,509714.654,1467050,43925,2020-12-15
2018-11-08,서귀포시,남원읍,280830.043,24409.395,168666.467,473905.905,1082050,32388,2020-12-15
2018-11-09,서귀포시,남원읍,279362.66,26058.973,187698.962,493120.595,1675900,50179,2020-12-15
2018-11-10,서귀포시,남원읍,284477.167,21030.193,227899.484,533406.844,1823800,54628,2020-12-15
2018-11-11,서귀포시,남원읍,292473.338,19439.205,228787.382,540699.925,1408050,42157,2020-12-15
2018-11-12,서귀포시,남원읍,282170.347,26185.546,166540.772,474896.665,1345500,40277,2020-12-15
2018-11-13,서귀포시,남원읍,276009.823,27887.686,182852.257,486749.766,1509400,45196,2020-12-15
2018-11-14,서귀포시,남원읍,277439.778,26881.833,177508.936,481830.548,1421550,42551,2020-12-15
2018-11-15,서귀포시,남원읍,283177.177,27454.516,194298.737,504930.429,1735500,51962,2020-12-15
2018-11-16,서귀포시,남원읍,276122.234,26015.846,171198.195,473336.275,1357500,40650,2020-12-15
2018-11-17,서귀포시,남원읍,281805.179,20939.617,218307.183,521051.979,1717400,51428,2020-12-15
2018-11-18,서귀포시,남원읍,290840.489,17205.768,199283.331,507329.588,1303150,39019,2020-12-15
2018-11-19,서귀포시,남원읍,279644.222,26611.645,174568.263,480824.13,1501250,44955,2020-12-15
2018-11-20,서귀포시,남원읍,277327.421,28372.538,184951.623,490651.582,1445300,43279,2020-12-15
2018-11-21,서귀포시,남원읍,276708.494,25345.394,160369.041,462422.929,1278150,38268,2020-12-15
2018-11-22,서귀포시,남원읍,279035.855,25393.635,161172.234,465601.724,1463000,43798,2020-12-15
2018-11-23,서귀포시,남원읍,274960.072,25903.794,182772.378,483636.245,1698600,50873,2020-12-15
2018-11-24,서귀포시,남원읍,278048.682,18442.084,197074.085,493564.851,1693350,50719,2020-12-15
2018-11-25,서귀포시,남원읍,290696.922,18095.75,213770.88,522563.553,1396350,41800,2020-12-15
2018-11-26,서귀포시,남원읍,278311.15,26725.859,173554.474,478591.483,1407350,42124,2020-12-15
2018-11-27,서귀포시,남원읍,279735.095,28649.8,187225.376,495610.271,1572300,47080,2020-12-15
2018-11-28,서귀포시,남원읍,277379.085,26649.272,186940.32,490968.677,1546950,46325,2020-12-15
2018-11-29,서귀포시,남원읍,276391.902,27781.254,188861.452,493034.608,1389400,41596,2020-12-15
2018-11-30,서귀포시,남원읍,274469.752,28483.878,195991.127,498944.757,1626300,48697,2020-12-15
2018-12-01,서귀포시,남원읍,302659.371,23879.081,179120.155,505658.607,1430250,42820,2020-12-15
2018-12-02,서귀포시,남원읍,305506.319,20783.873,202640.303,528930.495,1584300,47436,2020-12-15
2018-12-03,서귀포시,남원읍,297836.329,30106.54,135657.192,463600.061,1247850,37346,2020-12-15
2018-12-04,서귀포시,남원읍,294774.325,29334.062,131590.068,455698.454,1678050,50235,2020-12-15
2018-12-05,서귀포시,남원읍,294394.346,31235.546,151494.416,477124.308,1677600,50214,2020-12-15
2018-12-06,서귀포시,남원읍,297854.37,28541.222,123074.742,449470.334,1450600,43425,2020-12-15
2018-12-07,서귀포시,남원읍,289359.205,28883.919,138919.308,457162.431,1288250,38572,2020-12-15
2018-12-08,서귀포시,남원읍,297647.314,22382.092,172330.846,492360.252,1575500,47169,2020-12-15
2018-12-09,서귀포시,남원읍,303664.735,20630.446,199006.791,523301.973,1446700,43322,2020-12-15
2018-12-10,서귀포시,남원읍,294528.367,30346.12,180048.154,504922.641,1703450,51006,2020-12-15
2018-12-11,서귀포시,남원읍,295185.445,26595.325,128934.444,450715.214,1419800,42500,2020-12-15
2018-12-12,서귀포시,남원읍,290640.247,28256.553,143639.829,462536.629,1553600,46524,2020-12-15
2018-12-13,서귀포시,남원읍,289523.942,30495.209,170576.731,490595.881,1616550,48404,2020-12-15
2018-12-14,서귀포시,남원읍,286319.024,30668.998,193238.158,510226.179,1501450,44961,2020-12-15
2018-12-15,서귀포시,남원읍,288405.795,22960.086,220582.002,531947.883,1623300,48605,2020-12-15
2018-12-16,서귀포시,남원읍,303371.17,17368.831,168742.605,489482.606,1416050,42403,2020-12-15
2018-12-17,서귀포시,남원읍,289943.005,29916.641,172128.466,491988.112,1749250,52383,2020-12-15
2018-12-18,서귀포시,남원읍,288975.505,30137.711,179920.11,499033.326,1594600,47746,2020-12-15
2018-12-19,서귀포시,남원읍,286143.002,28914.868,186163.508,501221.379,1636000,48978,2020-12-15
2018-12-20,서귀포시,남원읍,290424.656,26020.107,139757.038,456201.8,1328650,39782,2020-12-15
2018-12-21,서귀포시,남원읍,285191.437,26389.715,153006.258,464587.41,1889150,56568,2020-12-15
2018-12-22,서귀포시,남원읍,287649.611,20086.043,198656.881,506392.535,1540500,46132,2020-12-15
2018-12-23,서귀포시,남원읍,298177.411,17830.477,187629.77,503637.658,1617750,48444,2020-12-15
2018-12-24,서귀포시,남원읍,282958.925,27453.632,186576.778,496989.335,1464800,43858,2020-12-15
2018-12-25,서귀포시,남원읍,293128.656,19784.881,201509.679,514423.216,1903750,57009,2020-12-15
2018-12-26,서귀포시,남원읍,292196.252,28089.588,176042.176,496328.016,1781400,53332,2020-12-15
2018-12-27,서귀포시,남원읍,287040.111,27041.541,177772.16,491853.812,1432850,42903,2020-12-15
2018-12-28,서귀포시,남원읍,289144.313,24245.695,149156.759,462546.767,1570950,47041,2020-12-15
2018-12-29,서귀포시,남원읍,288520.98,16783.241,171797.004,477101.224,1723200,51599,2020-12-15
2018-12-30,서귀포시,남원읍,293283.607,15468.571,204574.405,513326.583,1624300,48640,2020-12-15
2018-12-31,서귀포시,남원읍,287455.383,26256.891,215665.246,529377.52,1957800,58630,2020-12-15
2019-01-01,서귀포시,남원읍,311504.313,20109.587,228316.442,559930.341,1336350,40000,2020-12-15
2019-01-02,서귀포시,남원읍,312079.743,28586.066,186813.56,527479.369,1807000,54096,2020-12-15
2019-01-03,서귀포시,남원읍,310138.764,28185.231,182777.07,521101.064,1642850,49186,2020-12-15
2019-01-04,서귀포시,남원읍,306423.88,26857.148,177445.421,510726.449,1630600,48829,2020-12-15
2019-01-05,서귀포시,남원읍,307486.905,19429.764,180827.025,507743.694,1512000,45270,2020-12-15
2019-01-06,서귀포시,남원읍,310812.817,18743.617,194164.487,523720.922,1745700,52267,2020-12-15
2019-01-07,서귀포시,남원읍,304100.121,27423.368,170267.676,501791.166,1310650,39235,2020-12-15
2019-01-08,서귀포시,남원읍,302034.299,27180.229,179241.926,508456.454,1508650,45169,2020-12-15
2019-01-09,서귀포시,남원읍,296942.819,27146.029,192397.458,516486.305,1577200,47227,2020-12-15
2019-01-10,서귀포시,남원읍,299674.843,27166.111,191492.022,518332.977,1342800,40198,2020-12-15
2019-01-11,서귀포시,남원읍,299679.536,25195.912,188264.547,513139.994,1581400,47361,2020-12-15
2019-01-12,서귀포시,남원읍,298927.161,18838.034,211481.975,529247.17,1255750,37586,2020-12-15
2019-01-13,서귀포시,남원읍,306807.894,19232.14,232634.566,558674.6,1636050,48997,2020-12-15
2019-01-14,서귀포시,남원읍,299421.988,25318.575,215455.631,540196.194,1620150,48509,2020-12-15
2019-01-15,서귀포시,남원읍,298239.16,26299.883,212476.635,537015.679,1401800,41974,2020-12-15
2019-01-16,서귀포시,남원읍,300970.923,25089.398,199504.627,525564.948,1246200,37305,2020-12-15
2019-01-17,서귀포시,남원읍,302159.981,26306.39,207918.758,536385.129,1543500,46213,2020-12-15
2019-01-18,서귀포시,남원읍,297614.74,27038.76,219882.921,544536.421,1743500,52212,2020-12-15
2019-01-19,서귀포시,남원읍,294855.665,20355.416,236989.495,552200.576,1359700,40728,2020-12-15
2019-01-20,서귀포시,남원읍,304034.963,17559.454,214036.043,535630.46,1393200,41702,2020-12-15
2019-01-21,서귀포시,남원읍,300683.194,25457.242,191517.842,517658.278,1570950,47041,2020-12-15
2019-01-22,서귀포시,남원읍,299650.604,25952.594,208740.897,534344.095,1286300,38506,2020-12-15
2019-01-23,서귀포시,남원읍,297013.585,26868.893,216170.139,540052.617,1364650,40867,2020-12-15
2019-01-24,서귀포시,남원읍,295425.983,27593.095,213846.598,536865.676,1627400,48736,2020-12-15
2019-01-25,서귀포시,남원읍,291366.797,26296.506,200037.847,517701.15,1461250,43763,2020-12-15
2019-01-26,서귀포시,남원읍,292626.395,18812.28,208425.752,519864.427,1268900,37992,2020-12-15
2019-01-27,서귀포시,남원읍,298504.899,19523.172,219832.349,537860.42,1548900,46376,2020-12-15
2019-01-28,서귀포시,남원읍,295779.147,25965.605,199578.478,521323.23,1451400,43465,2020-12-15
2019-01-29,서귀포시,남원읍,291368.195,25739.142,198917.842,516025.179,1531700,45867,2020-12-15
2019-01-30,서귀포시,남원읍,286571.283,25481.618,188276.335,500329.236,1331050,39853,2020-12-15
2019-01-31,서귀포시,남원읍,286332.625,21474.23,138990.301,446797.155,1108100,33176,2020-12-15
2019-02-01,서귀포시,남원읍,310336.609,26388.097,127521.662,464246.368,1506100,45085,2020-12-15
2019-02-02,서귀포시,남원읍,300171.67,19739.276,167833.722,487744.668,1530700,45829,2020-12-15
2019-02-03,서귀포시,남원읍,302007.16,16834.34,185150.024,503991.524,1470850,44032,2020-12-15
2019-02-04,서귀포시,남원읍,299900.631,17794.596,275043.768,592738.994,1644700,49227,2020-12-15
2019-02-05,서귀포시,남원읍,289653.6,17530.414,367983.554,675167.568,895550,26789,2020-12-15
2019-02-06,서귀포시,남원읍,296428.556,16249.155,219403.503,532081.214,1317100,39422,2020-12-15
2019-02-07,서귀포시,남원읍,302514.693,24737.271,144438.878,471690.843,1023050,30626,2020-12-15
2019-02-08,서귀포시,남원읍,300991.696,26219.588,155359.774,482571.059,1630650,48828,2020-12-15
2019-02-09,서귀포시,남원읍,304199.787,19634.531,165574.144,489408.462,1534850,45976,2020-12-15
2019-02-10,서귀포시,남원읍,309335.634,18552.11,172385.037,500272.78,1418200,42460,2020-12-15
2019-02-11,서귀포시,남원읍,299885.527,26785.705,167991.991,494663.223,1184800,35459,2020-12-15
2019-02-12,서귀포시,남원읍,299027.598,26639.55,183298.402,508965.55,1275800,38192,2020-12-15
2019-02-13,서귀포시,남원읍,298335.14,26824.126,188755.015,513914.281,1154250,34558,2020-12-15
2019-02-14,서귀포시,남원읍,299529.499,26845.69,180299.318,506674.507,1295050,38779,2020-12-15
2019-02-15,서귀포시,남원읍,296846.97,24762.375,163520.127,485129.471,1154650,34571,2020-12-15
2019-02-16,서귀포시,남원읍,292959.386,19471.316,189724.775,502155.477,894800,26787,2020-12-15
2019-02-17,서귀포시,남원읍,299373.216,18637.465,193528.99,511539.672,683200,20453,2020-12-15
2019-02-18,서귀포시,남원읍,294804.166,25862.905,162610.531,483277.602,563350,16863,2020-12-15
2019-02-19,서귀포시,남원읍,291522.923,24860.604,153094.822,469478.35,582550,17440,2020-12-15
2019-02-20,서귀포시,남원읍,290744.729,25835.112,173609.672,490189.513,729350,21828,2020-12-15
2019-02-21,서귀포시,남원읍,289388.198,26542.201,170411.019,486341.419,526650,15760,2020-12-15
2019-02-22,서귀포시,남원읍,288557.885,25485.987,163093.887,477137.759,534400,15997,2020-12-15
2019-02-23,서귀포시,남원읍,280052.017,19416.13,201078.161,500546.309,797950,23896,2020-12-15
2019-02-24,서귀포시,남원읍,291264.698,19075.955,198447.511,508788.163,633850,18976,2020-12-15
2019-02-25,서귀포시,남원읍,289632.865,26574.555,185090.776,501298.197,577150,17278,2020-12-15
2019-02-26,서귀포시,남원읍,287304.429,25654.823,180477.811,493437.063,602950,18048,2020-12-15
2019-02-27,서귀포시,남원읍,287516.572,25067.292,160209.354,472793.218,597000,17878,2020-12-15
2019-02-28,서귀포시,남원읍,286585.402,24431.07,170732.468,481748.94,555500,16624,2020-12-15
2019-03-01,서귀포시,남원읍,300372.165,21209.926,198164.785,519746.875,639250,19129,2020-12-15
2019-03-02,서귀포시,남원읍,296973.797,21314.873,190732.264,509020.934,612600,18340,2020-12-15
2019-03-03,서귀포시,남원읍,301355.374,18326.564,142728.913,462410.851,591600,17712,2020-12-15
2019-03-04,서귀포시,남원읍,284523.517,25506.541,120219.347,430249.406,798950,23925,2020-12-15
2019-03-05,서귀포시,남원읍,282602.753,26025.209,137463.353,446091.315,486650,14565,2020-12-15
2019-03-06,서귀포시,남원읍,282896.119,25101.755,125022.463,433020.338,493750,14775,2020-12-15
2019-03-07,서귀포시,남원읍,281049.783,26896.655,135285.648,443232.085,565900,16938,2020-12-15
2019-03-08,서귀포시,남원읍,280263.188,26771.696,152203.48,459238.364,587800,17593,2020-12-15
2019-03-09,서귀포시,남원읍,286805.654,20312.075,165500.319,472618.047,453200,13569,2020-12-15
2019-03-10,서귀포시,남원읍,298368.456,15890.957,119273.218,433532.631,590600,17674,2020-12-15
2019-03-11,서귀포시,남원읍,279027.772,25825.241,138619.295,443472.309,804650,24089,2020-12-15
2019-03-12,서귀포시,남원읍,277189.358,25921.277,142218.847,445329.482,518100,15511,2020-12-15
2019-03-13,서귀포시,남원읍,274346.62,26122.375,142551.116,443020.111,567300,16991,2020-12-15
2019-03-14,서귀포시,남원읍,272651.76,26811.823,151101.351,450564.934,775200,23212,2020-12-15
2019-03-15,서귀포시,남원읍,278097.856,25173.414,147750.633,451021.904,454800,13617,2020-12-15
2019-03-16,서귀포시,남원읍,283131.936,19932.027,176192.307,479256.269,614100,18384,2020-12-15
2019-03-17,서귀포시,남원읍,291787.211,19248.36,181219.673,492255.244,670000,20063,2020-12-15
2019-03-18,서귀포시,남원읍,275871.205,26473.648,163604.187,465949.04,462400,13836,2020-12-15
2019-03-19,서귀포시,남원읍,271039.197,25637.835,162688.379,459365.411,682950,20440,2020-12-15
